Corp,Corp Name,School,School Name,2019 Hold Harmless Grade
9200,Archdiocese of Indianapolis,D140,Saint Mary Elementary School,C
9200,Archdiocese of Indianapolis,D335,Saint Joseph School,B
9200,Archdiocese of Indianapolis,D720,Saint Patrick School,A
9200,Archdiocese of Indianapolis,D840,Seton Catholic Elementary,A
9200,Archdiocese of Indianapolis,D842,Seton Catholic High School,B
9205,Diocese of Gary,B755,Aquinas School at St Andrew's,B
9205,Diocese of Gary,B760,Andrean High School,A
9205,Diocese of Gary,B775,Saint Michael School,A
9205,Diocese of Gary,B780,Saint John Evangelist School,A
9205,Diocese of Gary,B835,Saint Mary Catholic Comm School,A
9205,Diocese of Gary,B865,St Stanislaus School,B
9205,Diocese of Gary,B930,Saint Mary School,B
9205,Diocese of Gary,B950,Saint Casimir School,C
9205,Diocese of Gary,B960,Saint John Bosco School,B
9205,Diocese of Gary,B965,Saint John The Baptist School,B
9205,Diocese of Gary,B970,Bishop Noll Institute,A
9205,Diocese of Gary,C025,Our Lady Of Grace School,B
9205,Diocese of Gary,C060,Saint Thomas More School,A
9205,Diocese of Gary,C105,Notre Dame Catholic School,A
9205,Diocese of Gary,C110,Queen Of All Saints School,C
9205,Diocese of Gary,C120,Saint Stanislaus Kostka School,B
9205,Diocese of Gary,C125,Marquette Catholic High School,A
9205,Diocese of Gary,D050,Saint Patrick School,A
9205,Diocese of Gary,D065,Nativity of Our Savior School,A
9205,Diocese of Gary,D085,Saint Paul Catholic School,A
9210,Diocese of Lafayette Catholic Sch,A470,Sacred Heart School,A
9210,Diocese of Lafayette Catholic Sch,A790,Saint Lawrence School,A
9210,Diocese of Lafayette Catholic Sch,A795,Saint Mary School,A
9210,Diocese of Lafayette Catholic Sch,B155,Saint Paul Parish School,C
9210,Diocese of Lafayette Catholic Sch,B215,Our Lady Of Mt Carmel School,A
9210,Diocese of Lafayette Catholic Sch,B216,Saint Maria Goretti School,A
9210,Diocese of Lafayette Catholic Sch,B227,Saint Louis de Montfort School,A
9210,Diocese of Lafayette Catholic Sch,B246,Our Lady of Grace School,A
9210,Diocese of Lafayette Catholic Sch,B249,Guerin Catholic High School,A
9210,Diocese of Lafayette Catholic Sch,B395,Sts Joan of Arc & Patrick School,A
9210,Diocese of Lafayette Catholic Sch,B475,Saint Augustine School,A
9210,Diocese of Lafayette Catholic Sch,C190,Saint Mary School,C
9210,Diocese of Lafayette Catholic Sch,C211,Holy Cross School,A
9210,Diocese of Lafayette Catholic Sch,D415,Central Catholic Jr-Sr High School,A
9210,Diocese of Lafayette Catholic Sch,D420,Saint Boniface School,A
9210,Diocese of Lafayette Catholic Sch,D425,Saint Lawrence Elementary School,A
9210,Diocese of Lafayette Catholic Sch,D430,Saint Mary Cathedral School,A
9215,Diocese of Evansville,A660,Washington Catholic Mid/High Sch,C
9215,Diocese of Evansville,A665,Washington Catholic Elementary Sch,A
9215,Diocese of Evansville,A871,Holy Trinity Catholic School,A
9215,Diocese of Evansville,B105,St Joseph School,A
9215,Diocese of Evansville,B115,Holy Cross School,B
9215,Diocese of Evansville,B120,Saint James School,A
9215,Diocese of Evansville,B125,Saints Peter & Paul School,A
9215,Diocese of Evansville,B560,Rivet Middle & High School,A
9215,Diocese of Evansville,B565,Flaget Elementary School,B
9215,Diocese of Evansville,D095,St Matthew School,B
9215,Diocese of Evansville,D100,St Philip School,A
9215,Diocese of Evansville,D105,Saint Wendel School,A
9215,Diocese of Evansville,D370,St Bernard Catholic School,B
9215,Diocese of Evansville,D530,Mater Dei High School,A
9215,Diocese of Evansville,D535,Reitz Memorial High School,A
9215,Diocese of Evansville,D545,Annuc Cthlc Sch @ Christ the King,A
9215,Diocese of Evansville,D550,Corpus Christi School,A
9215,Diocese of Evansville,D555,Good Shepherd School,A
9215,Diocese of Evansville,D560,Holy Redeemer School,A
9215,Diocese of Evansville,D565,Holy Rosary School,A
9215,Diocese of Evansville,D570,Annunciation Cthlc at Holy Spirit,C
9215,Diocese of Evansville,D580,Westside Catholic School,A
9215,Diocese of Evansville,D590,St Benedict Cathedral School,A
9215,Diocese of Evansville,D605,Saint Joseph School,A
9215,Diocese of Evansville,D610,Resurrection School,A
9215,Diocese of Evansville,D815,Saint John The Baptist School,A
9220,Diocese of Fort Wayne - South Bend,A035,Saint Joseph School,B
9220,Diocese of Fort Wayne - South Bend,A104,Saint Elizabeth Seton Catholic Sch,A
9220,Diocese of Fort Wayne - South Bend,A106,Our Lady School,A
9220,Diocese of Fort Wayne - South Bend,A120,Bishop Dwenger High School,A
9220,Diocese of Fort Wayne - South Bend,A125,Bishop Luers High School,A
9220,Diocese of Fort Wayne - South Bend,A130,Most Precious Blood School,B
9220,Diocese of Fort Wayne - South Bend,A135,Queen Of Angels School,B
9220,Diocese of Fort Wayne - South Bend,A145,Saint Charles Borromeo School,B
9220,Diocese of Fort Wayne - South Bend,A150,Saint John The Baptist School,A
9220,Diocese of Fort Wayne - South Bend,A155,Saint Joseph Catholic School,A
9220,Diocese of Fort Wayne - South Bend,A160,Saint Jude Elementary School,B
9220,Diocese of Fort Wayne - South Bend,A175,Saint Therese School,C
9220,Diocese of Fort Wayne - South Bend,A180,Saint Vincent DePaul School,A
9220,Diocese of Fort Wayne - South Bend,A270,Saint Aloysius Catholic School,B
9220,Diocese of Fort Wayne - South Bend,A340,Saint Rose of Lima School,C
9220,Diocese of Fort Wayne - South Bend,A350,St Joseph Hessen Cassel Cath Sch,A
9220,Diocese of Fort Wayne - South Bend,A355,Saint John The Baptist Catholic ,A
9220,Diocese of Fort Wayne - South Bend,A360,Saint Louis Besancon Catholic Sch,B
9220,Diocese of Fort Wayne - South Bend,A735,Saint Joseph School,A
9220,Diocese of Fort Wayne - South Bend,A975,St Thomas The Apostle School,B
9220,Diocese of Fort Wayne - South Bend,A980,St Vincent de Paul School,D
9220,Diocese of Fort Wayne - South Bend,B020,St John Evangelist School,C
9220,Diocese of Fort Wayne - South Bend,B418,Huntington Catholic School,C
9220,Diocese of Fort Wayne - South Bend,B605,Sacred Heart School,B
9220,Diocese of Fort Wayne - South Bend,C855,Saint Michael School,A
9220,Diocese of Fort Wayne - South Bend,C980,Saint Mary Elementary School,A
9220,Diocese of Fort Wayne - South Bend,D164,St Pius X Catholic School,A
9220,Diocese of Fort Wayne - South Bend,D165,Marian High School,A
9220,Diocese of Fort Wayne - South Bend,D177,Mishawaka Catholic School,B
9220,Diocese of Fort Wayne - South Bend,D198,Queen of Peace School,B
9220,Diocese of Fort Wayne - South Bend,D225,Saint Joseph High School,A
9220,Diocese of Fort Wayne - South Bend,D230,Christ The King School,A
9220,Diocese of Fort Wayne - South Bend,D235,Corpus Christi School,A
9220,Diocese of Fort Wayne - South Bend,D240,Holy Cross School,B
9220,Diocese of Fort Wayne - South Bend,D245,Holy Family School,B
9220,Diocese of Fort Wayne - South Bend,D250,Our Lady Of Hungary School,B
9220,Diocese of Fort Wayne - South Bend,D255,Saint Adalbert School,A
9220,Diocese of Fort Wayne - South Bend,D260,Saint Anthony De Padua School,A
9220,Diocese of Fort Wayne - South Bend,D265,Saint John The Baptist School,C
9220,Diocese of Fort Wayne - South Bend,D270,Saint Joseph School,A
9220,Diocese of Fort Wayne - South Bend,D275,Saint Jude Catholic School,A
9220,Diocese of Fort Wayne - South Bend,D285,Saint Matthew Cathedral School,D
9220,Diocese of Fort Wayne - South Bend,D805,Saint Bernard Elementary School,B
9230,Lutheran Schools of Indiana,A040,St Peter Immanuel Lutheran School,B
9230,Lutheran Schools of Indiana,A045,Wyneken Memorial Lutheran School,B
9230,Lutheran Schools of Indiana,A195,Concordia Lutheran High School,A
9230,Lutheran Schools of Indiana,A200,Suburban Bethlehem Lutheran School,C
9230,Lutheran Schools of Indiana,A205,Concordia Lutheran School,C
9230,Lutheran Schools of Indiana,A215,Emmanuel St Michael Lutheran Sch,A
9230,Lutheran Schools of Indiana,A220,Emmaus Lutheran School,B
9230,Lutheran Schools of Indiana,A225,Holy Cross Lutheran School,A
9230,Lutheran Schools of Indiana,A235,Lutheran South Unity School,B
9230,Lutheran Schools of Indiana,A245,Saint Paul Lutheran School,B
9230,Lutheran Schools of Indiana,A248,Ascension Lutheran School,C
9230,Lutheran Schools of Indiana,A250,Saint Peter's Lutheran School,A
9230,Lutheran Schools of Indiana,A365,St John-Emmanuel Lutheran School,A
9230,Lutheran Schools of Indiana,A370,Central Lutheran School,B
9230,Lutheran Schools of Indiana,A375,Woodburn Lutheran School,A
9230,Lutheran Schools of Indiana,A430,White Creek Lutheran School,A
9230,Lutheran Schools of Indiana,A435,Saint Peter Lutheran School,A
9230,Lutheran Schools of Indiana,A695,Saint John Ev Lutheran School,A
9230,Lutheran Schools of Indiana,A985,Trinity Lutheran School,A
9230,Lutheran Schools of Indiana,B260,Zion Lutheran School,No Grade
9230,Lutheran Schools of Indiana,B275,Saint John Lutheran School,D
9230,Lutheran Schools of Indiana,B367,Redeemer Lutheran School,A
9230,Lutheran Schools of Indiana,B445,Immanuel Lutheran School,A
9230,Lutheran Schools of Indiana,B450,Saint John Lutheran School,A
9230,Lutheran Schools of Indiana,B452,Trinity Lutheran High School,A
9230,Lutheran Schools of Indiana,B465,Lutheran Central School,A
9230,Lutheran Schools of Indiana,B850,Trinity Lutheran School,C
9230,Lutheran Schools of Indiana,B892,Ascension Lutheran Christian Schl,No Grade
9230,Lutheran Schools of Indiana,C050,Trinity Lutheran School,C
9230,Lutheran Schools of Indiana,C065,St Paul's Lutheran School,B
9230,Lutheran Schools of Indiana,C150,Saint John Lutheran School,B
9230,Lutheran Schools of Indiana,C267,Holy Cross Lutheran School,A
9230,Lutheran Schools of Indiana,C270,Lutheran High School,A
9230,Lutheran Schools of Indiana,C315,Calvary Lutheran School,A
9230,Lutheran Schools of Indiana,C395,Trinity Lutheran School,C
9230,Lutheran Schools of Indiana,C400,Saint John Ev Lutheran School,A
9230,Lutheran Schools of Indiana,C512,Our Shepherd Lutheran School,C
9230,Lutheran Schools of Indiana,C680,Emmaus Lutheran School,No Grade
9230,Lutheran Schools of Indiana,C985,St John Lutheran School,B
9230,Lutheran Schools of Indiana,D090,Immanuel Lutheran School,A
9230,Lutheran Schools of Indiana,D317,Resurrection Lutheran Academy,A
9230,Lutheran Schools of Indiana,D375,Saint Peter Lutheran School,B
9230,Lutheran Schools of Indiana,D435,Saint James Lutheran School,B
9230,Lutheran Schools of Indiana,D625,Evansville Lutheran School,B
9240,The Oaks Academy,B297,The Oaks Academy - Brookside,B
9240,The Oaks Academy,C773,The Oaks Academy - Fall Creek,B
9240,The Oaks Academy,C774,The Oaks Academy - Middle School,A
9310,Charter School of the Dunes,1535,Charter School of the Dunes,D
9315,Signature School Inc,8295,Signature School Inc,A
9320,Community Montessori Inc,1536,Community Montessori,B
9325,Options Charter School - Carmel,2524,Options Charter School - Carmel,Appeal Pending
9330,Irvington Community School,1537,Irvington Community School,C
9350,Timothy L Johnson Academy,1539,Timothy L Johnson Academy,D
9365,Enlace Academy,5667,Enlace Academy,A
9380,Christel House Academy South,5874,Christel House Academy South,C
9395,Christel House Academy West,5871,Christel House Academy West,D
9400,KIPP Indy College Prep Middle,5860,KIPP Indy College Prep Middle,A
9410,KIPP Indy Unite Elementary,5741,KIPP Indy Unite Elementary,No Grade
9425,Tindley Genesis Academy,5621,Tindley Genesis Academy,A
9430,Tindley Summit Academy,5629,Tindley Summit Academy,C
9445,Charles A Tindley Accelerated Sch,6208,Charles A Tindley Accelerated Sch,A
9460,Thea Bowman Leadership Academy,4022,Thea Bowman Leadership Academy,D
9465,Rural Community Schools Inc,7951,Rural Community Academy,C
9485,SE Neighborhood Sch of Excellence,5868,SE Neighborhood Sch of Excellence,D
9495,Joshua Academy,8203,Joshua Academy,B
9505,Indiana Agriculture and Technology,5472,Indiana Agriculture and Technology,No Grade
9535,Gary Lighthouse Charter School,4130,Gary Lighthouse Charter School,C
9545,21st Century Charter Sch of Gary,4164,21st Century Charter Sch of Gary,C
9555,East Chicago Urban Enterprise Acad,3935,East Chicago Urban Enterprise Acad,D
9575,Indpls Lighthouse Charter School,5523,Indpls Lighthouse Charter School,B
9595,East Chicago Lighthouse Charter,3971,East Chicago Lighthouse,D
9615,Andrew J Brown Academy,5488,Andrew J Brown Academy,C
9620,Burris Laboratory School,1441,Burris Laboratory School,A
9625,IN Acad for Sci Math & Humanities,1443,Indiana Academy for Sci Math Hmn ,A
9640,Options Charter School Noblesville,2551,Options Charter School Noblesville,Appeal Pending
9645,Avondale Meadows Academy,5716,Avondale Meadows Academy,D
9650,Herron Charter,5724,Herron High School,A
9655,Hope Academy,5292,Hope Academy,No Grade
9665,Geist Montessori Academy,2572,Geist Montessori Academy,B
9670,Indianapolis Metropolitan High Sch,5664,Indianapolis Metropolitan High Sch,B
9680,Paramount School Of Excellence Inc,5508,Paramount Brookside ,A
9685,Aspire Charter Academy,4043,Aspire Charter Academy,D
9690,Renaissance Academy Charter School,4711,Renaissance Academy Charter School,B
9705,Hammond Academy of Science & Tech,4486,Hammond Academy of Science & Tech,B
9725,Canaan Community Academy,3312,Canaan Community Academy,D
9730,Neighbors' New Vistas High School,6864,Neighbors' New Vistas High School,F
9735,Inspire Academy - A Sch of Inquiry,1518,Inspire Academy - A Sch of Inquiry,D
9740,Thurgood Marshall Leadership Acad,0138,Thurgood Marshall Leadership Acad,F
9760,Smith Academy for Excellence,0242,Smith Academy for Excellence,D
9770,Indianapolis Lighthouse East,5524,Indianapolis Lighthouse East,B
9780,Indianapolis Academy of Excellence,5761,Indianapolis Academy of Excellence,F
9785,IN Math & Science Academy,5837,IN Math & Science Academy,C
9790,Anderson Preparatory Academy,5092,Anderson Preparatory Academy,B
9795,Dr Robert H Faulkner Academy,2411,Dr Robert H Faulkner Academy,B
9805,Hoosier Academy - Indianapolis,2527,Hoosier Academy - Indianapolis,C
9835,The Bloomington Project School,6215,The Bloomington Project School,A
9870,Discovery Charter School,6824,Discovery Charter School,B
9875,Rock Creek Community Academy,0771,Rock Creek Community Academy,B
9880,Career Academy High School,7567,Career Academy High School,A
9885,Gary Middle College,4027,Gary Middle College,No Grade
9890,Indiana Virtual School,2488,Indiana Virtual School,F
9895,IN Math & Science Academy - North,5444,IN Math & Science Academy - North,C
9905,Indiana Connections Academy,7944,Indiana Connections Academy,D
9915,Marion Academy,5903,Marion Academy,No Grade
9920,Damar Charter Academy,5191,Damar Charter Academy,No Grade
9925,Phalen Leadership Academy - IN Inc,5496,Phalen Leadership Academy - IN Inc,A
9935,Vision Academy,5899,Vision Academy,D
9940,Tindley Collegiate Academy,5914,Tindley Collegiate Academy,A
9945,Tindley Renaissance Academy,5926,Tindley Renaissance Academy,C
9950,Dugger Union Community School Corp,7952,Dugger Union Community School Corp,C
9955,Mays Community Academy,7231,Mays Community Academy,A
9960,Success Academy Primary School,7562,Success Academy Primary School,B
9965,Career Academy Middle School,7563,Career Academy Middle School,A
9970,ACE Preparatory Academy,1111,ACE Preparatory Academy,No Grade
9975,Global Preparatory Academy,1112,Global Preparatory Academy,No Grade
9980,Steel City Academy,1113,Steel City Academy,A
9985,Seven Oaks Classical School,1114,Seven Oaks Classical School,A
9990,Heritage Institute of Arts & Tech,1116,Higher Institute of Arts & Tech,A
-999,Independent Non-Public Schools,A119,Dana Christian School ,No Grade
-999,Independent Non-Public Schools,A121,Riverview Adventist Christian Acad,No Grade
-999,Independent Non-Public Schools,A122,Illiana Christian High School,A
-999,Independent Non-Public Schools,A149,Apogee School For The Gifted ,No Grade
-999,Independent Non-Public Schools,A170,Blackhawk Christian Mdl/High Sch,A
-999,Independent Non-Public Schools,A172,Blackhawk Christian Elementary Sch,A
-999,Independent Non-Public Schools,A236,Cornerstone College Prep Sch,C
-999,Independent Non-Public Schools,A249,Central Christian School,B
-999,Independent Non-Public Schools,A260,Aboite Christian School,C
-999,Independent Non-Public Schools,A275,Crossroad Child & Family Services,No Grade
-999,Independent Non-Public Schools,A307,Horizon Christian Academy,F
-999,Independent Non-Public Schools,A352,Gateway Woods School,F
-999,Independent Non-Public Schools,A405,North Star Montessori School,No Grade
-999,Independent Non-Public Schools,A450,Columbus Christian School Inc,C
-999,Independent Non-Public Schools,A480,James E Davis School,F
-999,Independent Non-Public Schools,A724,Good Shepherd Christian Academy,A
-999,Independent Non-Public Schools,A740,Lakewood Park Christian School,A
-999,Independent Non-Public Schools,A746,Heritage Hall Christian School,B
-999,Independent Non-Public Schools,A875,Clinton Christian School,B
-999,Independent Non-Public Schools,A990,Elkhart Christian Academy,A
-999,Independent Non-Public Schools,B015,Bethany Christian School,A
-999,Independent Non-Public Schools,B045,Christian Academy of Indiana,B
-999,Independent Non-Public Schools,B085,Covington Christian School,C
-999,Independent Non-Public Schools,B118,Kinwell Academy Inc,No Grade
-999,Independent Non-Public Schools,B136,The King's Academy,B
-999,Independent Non-Public Schools,B145,Lakeview Christian School Inc,D
-999,Independent Non-Public Schools,B160,Eman Schools,A
-999,Independent Non-Public Schools,B161,Fishers Christian Academy,A
-999,Independent Non-Public Schools,B167,Paddock View Residential Center,No Grade
-999,Independent Non-Public Schools,B190,Indiana Academy,A
-999,Independent Non-Public Schools,B233,Transitions Academy,No Grade
-999,Independent Non-Public Schools,B248,Legacy Christian School,A
-999,Independent Non-Public Schools,B290,Bethesda Christian School,B
-999,Independent Non-Public Schools,B295,Kingsway Christian School,C
-999,Independent Non-Public Schools,B299,Legacy Learning Center,A
-999,Independent Non-Public Schools,B302,Universal School of Plainfield,No Grade
-999,Independent Non-Public Schools,B455,Sandy Creek Christian Academy ,A
-999,Independent Non-Public Schools,B469,Covenant Christian High School,A
-999,Independent Non-Public Schools,B470,DeMotte Christian School,A
-999,Independent Non-Public Schools,B483,Jay County Christian Academy,B
-999,Independent Non-Public Schools,B493,Christian Academy of Madison,C
-999,Independent Non-Public Schools,B557,Pierceton Woods Academy,No Grade
-999,Independent Non-Public Schools,B562,Southwest IN Regional Youth Vlg,F
-999,Independent Non-Public Schools,B595,Lakeland Christian Academy,B
-999,Independent Non-Public Schools,B600,Warsaw Christian School,A
-999,Independent Non-Public Schools,B725,Howe School,D
-999,Independent Non-Public Schools,B748,Faith Academy,F
-999,Independent Non-Public Schools,B764,Avicenna Academy,A
-999,Independent Non-Public Schools,B771,Crown Point Christian School,B
-999,Independent Non-Public Schools,B806,Ambassador Christian Academy,B
-999,Independent Non-Public Schools,B815,Calumet Christian School,D
-999,Independent Non-Public Schools,B821,Indiana Horizon Academy,No Grade
-999,Independent Non-Public Schools,B915,Mizpah Seventh-Day Adventist Acad,No Grade
-999,Independent Non-Public Schools,B951,Morning Star Academy,No Grade
-999,Independent Non-Public Schools,C020,Highland Christian School,A
-999,Independent Non-Public Schools,C130,Saint Paul Lutheran School,C
-999,Independent Non-Public Schools,C175,Indiana Christian Academy,D
-999,Independent Non-Public Schools,C215,Cross Street Christian School,B
-999,Independent Non-Public Schools,C223,Delaware Christian Academy,F
-999,Independent Non-Public Schools,C225,Liberty Christian School,B
-999,Independent Non-Public Schools,C226,Liberty Christian Elementary,C
-999,Independent Non-Public Schools,C250,Anderson Christian School,C
-999,Independent Non-Public Schools,C257,Damar Academy,No Grade
-999,Independent Non-Public Schools,C271,Curtis Wilson Primary School,A
-999,Independent Non-Public Schools,C275,Heritage Christian School,A
-999,Independent Non-Public Schools,C281,Cornerstone Baptist Academy,D
-999,Independent Non-Public Schools,C282,Horizon Christian School,C
-999,Independent Non-Public Schools,C325,Suburban Christian School,D
-999,Independent Non-Public Schools,C349,Southport Presbyterian Chrst Sch,B
-999,Independent Non-Public Schools,C375,Traders Point Christian Academy,B
-999,Independent Non-Public Schools,C396,Burge Terrace Christian School,B
-999,Independent Non-Public Schools,C455,Indianapolis Junior Academy,No Grade
-999,Independent Non-Public Schools,C475,Hasten Hebrew Acad of Indianapolis,A
-999,Independent Non-Public Schools,C495,Colonial Christian School,A
-999,Independent Non-Public Schools,C513,Islamic Academy of Indianapolis,No Grade
-999,Independent Non-Public Schools,C514,Crosspointe Christian Academy,C
-999,Independent Non-Public Schools,C527,Covenant Christian High School,A
-999,Independent Non-Public Schools,C561,Trinity Christian School,D
-999,Independent Non-Public Schools,C563,Shepherd Community Academy ,A
-999,Independent Non-Public Schools,C575,Central Christian Academy,D
-999,Independent Non-Public Schools,C580,Calvary Christian School,A
-999,Independent Non-Public Schools,C589,The Independence Academy,F
-999,Independent Non-Public Schools,C628,MTI School of Knowledge,C
-999,Independent Non-Public Schools,C677,International Sch of IN HS (9-12),No Grade
-999,Independent Non-Public Schools,C679,Indianapolis Southside Christian ,No Grade
-999,Independent Non-Public Schools,C690,Capitol City SDA Church School,B
-999,Independent Non-Public Schools,C699,TP Schools,A
-999,Independent Non-Public Schools,C791,School for Community Learning,C
-999,Independent Non-Public Schools,C905,Adventist Christian Elementary,C
-999,Independent Non-Public Schools,C910,Covenant Christian School,No Grade
-999,Independent Non-Public Schools,C927,Lighthouse Christian Academy,A
-999,Independent Non-Public Schools,C933,Clear Creek Christian School,B
-999,Independent Non-Public Schools,C940,Tabernacle Christian School,C
-999,Independent Non-Public Schools,C965,Mooresville Christian Academy,B
-999,Independent Non-Public Schools,C966,Greenwood Christian Academy,A
-999,Independent Non-Public Schools,D056,Shults-Lewis Child & Family Srvs,D
-999,Independent Non-Public Schools,D058,Midwest Academy MCYF,No Grade
-999,Independent Non-Public Schools,D063,Emmanuel Baptist Academy,No Grade
-999,Independent Non-Public Schools,D073,Victory Christian Academy,B
-999,Independent Non-Public Schools,D080,Portage Christian School,C
-999,Independent Non-Public Schools,D158,North Liberty Christian School,C
-999,Independent Non-Public Schools,D189,Covenant Christian School,A
-999,Independent Non-Public Schools,D195,South Bend Hebrew Day School,B
-999,Independent Non-Public Schools,D196,Bais Yaakov High School of Indiana,No Grade
-999,Independent Non-Public Schools,D217,Trinity School At Greenlawn,C
-999,Independent Non-Public Schools,D249,New Vision Christian Academy,C
-999,Independent Non-Public Schools,D281,Yeshiva of South Bend,No Grade
-999,Independent Non-Public Schools,D300,South Bend Jr Academy School,D
-999,Independent Non-Public Schools,D305,Community Baptist Christian School,B
-999,Independent Non-Public Schools,D310,Granger Christian School,B
-999,Independent Non-Public Schools,D315,Michiana Christian Academy,D
-999,Independent Non-Public Schools,D329,Grace Christian Academy Inc,D
-999,Independent Non-Public Schools,D440,Lafayette Christian School,B
-999,Independent Non-Public Schools,D451,T. C. Harris School,F
-999,Independent Non-Public Schools,D452,Faith Christian School,A
-999,Independent Non-Public Schools,D485,Evansville Christian School,A
-999,Independent Non-Public Schools,D489,Evansville Christian Sch Newburgh,A
-999,Independent Non-Public Schools,D525,Evansville Day School,A
-999,Independent Non-Public Schools,D676,Small World Learning Center,No Grade
-999,Independent Non-Public Schools,D725,Holy Cross School,F
-999,Independent Non-Public Schools,D748,Terre Haute Adventist School,F
-999,Independent Non-Public Schools,D862,Community Christian School,B
-999,Independent Non-Public Schools,D875,Kingdom Academy of Bluffton Inc,C
-999,Independent Non-Public Schools,D907,T.R.O.Y. Center,No Grade
-999,Independent Non-Public Schools,D912,Al Haqq Foundation Academy ,No Grade
-999,Independent Non-Public Schools,D913,Israel School of Excellence ,No Grade
-999,Independent Non-Public Schools,D918,Alyssum Montessori School,No Grade
